Date,High,Low,Open,Close,Volume,Adj Close
2013-08-07,169.42999267578125,168.5500030517578,169.19000244140625,169.17999267578125,84854700.0,144.69021606445312
2013-08-08,170.17999267578125,168.92999267578125,169.97999572753906,169.8000030517578,102181300.0,145.22047424316406
2013-08-09,170.10000610351562,168.72000122070312,169.5800018310547,169.30999755859375,91757700.0,144.80142211914062
2013-08-12,169.30999755859375,168.3800048828125,168.4600067138672,169.11000061035156,68593300.0,144.63040161132812
2013-08-13,169.89999389648438,168.41000366210938,169.41000366210938,169.61000061035156,80806000.0,145.05799865722656
2013-08-14,169.8000030517578,168.6999969482422,169.52999877929688,168.74000549316406,79829200.0,144.31394958496094
2013-08-15,167.42999267578125,166.08999633789062,167.41000366210938,166.3800048828125,152931800.0,142.29550170898438
2013-08-16,166.6300048828125,165.5,166.05999755859375,165.8300018310547,130868200.0,141.82516479492188
2013-08-19,166.2100067138672,164.75999450683594,165.63999938964844,164.77000427246094,96437600.0,140.91859436035156
2013-08-20,166.1999969482422,164.86000061035156,165.0399932861328,165.5800018310547,89294400.0,141.6114044189453
2013-08-21,166.02999877929688,164.19000244140625,165.1199951171875,164.55999755859375,159530500.0,140.739013671875
2013-08-22,166.3000030517578,164.88999938964844,164.89999389648438,166.05999755859375,101471400.0,142.0218505859375
2013-08-23,166.8300018310547,165.77000427246094,166.5500030517578,166.6199951171875,90888900.0,142.5008087158203
2013-08-26,167.3000030517578,165.88999938964844,166.7899932861328,166.0,89702100.0,141.9705352783203
2013-08-27,166.0,163.2100067138672,164.36000061035156,163.3300018310547,158619400.0,139.68701171875
2013-08-28,164.49000549316406,163.0500030517578,163.25999450683594,163.91000366210938,108113000.0,140.18310546875
2013-08-29,165.0399932861328,163.39999389648438,163.5500030517578,164.1699981689453,119200500.0,140.4054412841797
2013-08-30,164.52999877929688,163.1699981689453,164.50999450683594,163.64999389648438,134928900.0,139.96070861816406
2013-09-03,165.5800018310547,163.6999969482422,165.22999572753906,164.38999938964844,142375100.0,140.59359741210938
2013-09-04,166.02999877929688,164.1300048828125,164.42999267578125,165.75,97389400.0,141.75674438476562
2013-09-05,166.39999389648438,165.72999572753906,165.85000610351562,165.9600067138672,63090500.0,141.93630981445312
2013-09-06,166.97999572753906,164.47999572753906,166.50999450683594,166.0399932861328,159756500.0,142.00474548339844
2013-09-09,167.72999572753906,166.4499969482422,166.4499969482422,167.6300048828125,87559300.0,143.36460876464844
2013-09-10,168.89999389648438,168.25999450683594,168.63999938964844,168.8699951171875,105847200.0,144.4250946044922
2013-09-11,169.39999389648438,168.35000610351562,168.63999938964844,169.39999389648438,94545900.0,144.87838745117188
2013-09-12,169.55999755859375,168.72000122070312,169.33999633789062,168.9499969482422,83209000.0,144.49351501464844
2013-09-13,169.4600067138672,168.74000549316406,169.1300048828125,169.3300018310547,72727800.0,144.81851196289062
2013-09-16,171.24000549316406,170.0399932861328,171.16000366210938,170.30999755859375,106299200.0,145.65660095214844
2013-09-17,171.11000061035156,170.4600067138672,170.4600067138672,171.07000732421875,82523300.0,146.306640625
2013-09-18,173.52000427246094,170.5800018310547,171.00999450683594,173.0500030517578,203460600.0,148.0000762939453
2013-09-19,173.60000610351562,172.58999633789062,173.52000427246094,172.75999450683594,146616900.0,147.7519989013672
2013-09-20,172.3300018310547,170.5800018310547,172.3300018310547,170.72000122070312,132867100.0,146.71905517578125
2013-09-23,170.64999389648438,169.38999938964844,170.49000549316406,169.92999267578125,104616500.0,146.04005432128906
2013-09-24,170.52999877929688,169.2100067138672,169.89999389648438,169.52999877929688,106333100.0,145.6962890625
2013-09-25,169.97999572753906,168.88999938964844,169.63999938964844,169.0399932861328,117306500.0,145.27517700195312
2013-09-26,170.1699981689453,169.0500030517578,169.32000732421875,169.69000244140625,77146900.0,145.83377075195312
2013-09-27,169.13999938964844,168.47000122070312,168.83999633789062,168.91000366210938,99141800.0,145.16348266601562
2013-09-30,168.5399932861328,167.14999389648438,167.47999572753906,168.00999450683594,143937000.0,144.38995361328125
2013-10-01,169.5,167.97000122070312,168.13999938964844,169.33999633789062,127160000.0,145.5330047607422
2013-10-02,169.33999633789062,167.8300018310547,168.35000610351562,169.17999267578125,113350000.0,145.39549255371094
2013-10-03,168.94000244140625,166.83999633789062,168.7899932861328,167.6199951171875,176698000.0,144.0548095703125
2013-10-04,169.05999755859375,167.52999877929688,167.75,168.88999938964844,96878000.0,145.146240234375
2013-10-07,168.4499969482422,167.25,167.4199981689453,167.42999267578125,96295000.0,143.89149475097656
2013-10-08,167.6199951171875,165.36000061035156,167.39999389648438,165.47999572753906,178015000.0,142.2156982421875
2013-10-09,166.1999969482422,164.52999877929688,165.8000030517578,165.60000610351562,168973000.0,142.3187713623047
2013-10-10,169.25999450683594,167.22999572753906,167.2899932861328,169.1699981689453,195955000.0,145.38687133789062
2013-10-11,170.32000732421875,168.77000427246094,168.91000366210938,170.25999450683594,105040000.0,146.32369995117188
2013-10-14,171.0800018310547,169.0800018310547,169.2100067138672,170.94000244140625,112106000.0,146.90806579589844
2013-10-15,171.14999389648438,169.47000122070312,170.50999450683594,169.6999969482422,155485000.0,145.8424072265625
2013-10-16,172.16000366210938,170.63999938964844,170.72000122070312,172.07000732421875,161676000.0,147.8791961669922
2013-10-17,173.32000732421875,171.33999633789062,171.3699951171875,173.22000122070312,129389000.0,148.86756896972656
2013-10-18,174.50999450683594,173.50999450683594,173.86000061035156,174.38999938964844,138316000.0,149.87301635742188
2013-10-21,174.75,174.00999450683594,174.4499969482422,174.39999389648438,104104000.0,149.8816375732422
2013-10-22,175.92999267578125,174.42999267578125,174.91000366210938,175.41000366210938,126663000.0,150.74964904785156
2013-10-23,174.88999938964844,173.9600067138672,174.80999755859375,174.57000732421875,105484000.0,150.0277557373047
2013-10-24,175.3699951171875,174.50999450683594,174.9199981689453,175.14999389648438,70350000.0,150.52615356445312
2013-10-25,176.0,175.1699981689453,175.50999450683594,175.9499969482422,93625000.0,151.2137451171875
2013-10-28,176.47000122070312,175.6999969482422,175.88999938964844,176.22999572753906,84979000.0,151.45437622070312
2013-10-29,177.24000549316406,176.3800048828125,176.6300048828125,177.1699981689453,87401000.0,152.26217651367188
2013-10-30,177.50999450683594,175.66000366210938,177.3800048828125,176.2899932861328,140002000.0,151.5059051513672
2013-10-31,176.88999938964844,175.52999877929688,176.14999389648438,175.7899932861328,133795000.0,151.07618713378906
2013-11-01,176.61000061035156,175.22000122070312,176.02000427246094,176.2100067138672,142805000.0,151.43719482421875
2013-11-04,176.89999389648438,175.97999572753906,176.69000244140625,176.8300018310547,85677000.0,151.9700469970703
2013-11-05,176.75,175.57000732421875,176.13999938964844,176.27000427246094,85825000.0,151.48876953125
2013-11-06,177.5,176.5399932861328,177.02999877929688,177.1699981689453,87348000.0,152.26217651367188
2013-11-07,177.63999938964844,174.75999450683594,177.5,174.92999267578125,157000000.0,150.33714294433594
2013-11-08,177.30999755859375,174.85000610351562,174.8699951171875,177.2899932861328,136713000.0,152.36537170410156
2013-11-11,177.52999877929688,176.91000366210938,177.1199951171875,177.32000732421875,62614000.0,152.39111328125
2013-11-12,177.36000061035156,176.3699951171875,176.94000244140625,176.9600067138672,83990000.0,152.08175659179688
2013-11-13,178.42999267578125,176.08999633789062,176.08999633789062,178.3800048828125,103844000.0,153.30210876464844
2013-11-14,179.4199981689453,178.25,178.5399932861328,179.27000427246094,103435000.0,154.0669403076172
2013-11-15,180.1199951171875,179.3300018310547,179.55999755859375,180.0500030517578,102818000.0,154.7373046875
2013-11-18,180.5,179.02000427246094,180.35000610351562,179.4199981689453,104796000.0,154.19590759277344
2013-11-19,179.8699951171875,178.72000122070312,179.3300018310547,179.02999877929688,93891000.0,153.86068725585938
2013-11-20,179.92999267578125,177.97999572753906,179.38999938964844,178.47000122070312,124909000.0,153.3794403076172
2013-11-21,180.0500030517578,178.86000061035156,178.97000122070312,179.91000366210938,92841000.0,154.61697387695312
2013-11-22,180.8300018310547,179.77000427246094,179.97999572753906,180.80999755859375,81296000.0,155.39044189453125
2013-11-25,181.1699981689453,180.3699951171875,181.1300048828125,180.6300048828125,79486000.0,155.2357940673828
2013-11-26,181.22000122070312,180.41000366210938,180.72000122070312,180.67999267578125,86994000.0,155.27877807617188
2013-11-27,181.24000549316406,180.64999389648438,180.8699951171875,181.1199951171875,58800000.0,155.65692138671875
2013-11-29,181.75,180.8000030517578,181.32000732421875,181.0,55870900.0,155.5537567138672
2013-12-02,181.42999267578125,180.25,181.08999633789062,180.52999877929688,99726000.0,155.14987182617188
2013-12-03,180.38999938964844,179.1699981689453,179.94000244140625,179.75,116563000.0,154.47952270507812
2013-12-04,180.47999572753906,178.35000610351562,179.10000610351562,179.72999572753906,123033000.0,154.46229553222656
2013-12-05,179.74000549316406,178.77000427246094,179.41000366210938,178.94000244140625,106934000.0,153.7833709716797
2013-12-06,181.11000061035156,180.14999389648438,180.6699981689453,180.94000244140625,127728000.0,155.502197265625
2013-12-09,181.6699981689453,181.16000366210938,181.47000122070312,181.39999389648438,70124000.0,155.89752197265625
2013-12-10,181.36000061035156,180.63999938964844,180.97999572753906,180.75,80976000.0,155.33888244628906
2013-12-11,180.85000610351562,178.5,180.82000732421875,178.72000122070312,130591000.0,153.59426879882812
2013-12-12,178.86000061035156,177.75999450683594,178.63999938964844,178.1300048828125,115565000.0,153.08724975585938
2013-12-13,178.66000366210938,177.77000427246094,178.5,178.11000061035156,107808000.0,153.070068359375
2013-12-16,179.80999755859375,178.89999389648438,178.9499969482422,179.22000122070312,96195000.0,154.0240020751953
2013-12-17,179.41000366210938,178.25,179.3800048828125,178.64999389648438,89886000.0,153.5341339111328
2013-12-18,181.72999572753906,177.32000732421875,178.9199981689453,181.6999969482422,234906000.0,156.15538024902344
2013-12-19,181.6999969482422,180.7100067138672,181.17999267578125,181.49000549316406,136531200.0,155.97488403320312
2013-12-20,181.99000549316406,180.57000732421875,180.69000244140625,181.55999755859375,197087000.0,156.88214111328125
2013-12-23,182.63999938964844,182.07000732421875,182.4499969482422,182.52999877929688,85598000.0,157.7202911376953
2013-12-24,183.00999450683594,182.52999877929688,182.5399932861328,182.92999267578125,45368800.0,158.06591796875
2013-12-26,183.9600067138672,183.32000732421875,183.33999633789062,183.86000061035156,63365000.0,158.8695068359375
2013-12-27,184.17999267578125,183.66000366210938,184.10000610351562,183.85000610351562,61814000.0,158.86085510253906
2013-12-30,184.02000427246094,183.5800018310547,183.8699951171875,183.82000732421875,56857000.0,158.8349609375
2013-12-31,184.69000244140625,183.92999267578125,184.07000732421875,184.69000244140625,86119900.0,159.58676147460938
2014-01-02,184.07000732421875,182.47999572753906,183.97999572753906,182.9199981689453,119636900.0,158.0573272705078
2014-01-03,183.60000610351562,182.6300048828125,183.22999572753906,182.88999938964844,81390600.0,158.03140258789062
2014-01-06,183.55999755859375,182.0800018310547,183.49000549316406,182.36000061035156,108028200.0,157.57342529296875
2014-01-07,183.7899932861328,182.9499969482422,183.08999633789062,183.47999572753906,86144200.0,158.5411834716797
2014-01-08,183.8300018310547,182.88999938964844,183.4499969482422,183.52000427246094,96582300.0,158.5757293701172
2014-01-09,184.1300048828125,182.8000030517578,184.11000061035156,183.63999938964844,90683400.0,158.679443359375
2014-01-10,184.22000122070312,183.00999450683594,183.9499969482422,184.13999938964844,102026400.0,159.11148071289062
2014-01-13,184.17999267578125,181.33999633789062,183.6699981689453,181.69000244140625,149892000.0,156.99447631835938
2014-01-14,183.77000427246094,181.9499969482422,182.2899932861328,183.6699981689453,105016100.0,158.7053680419922
2014-01-15,184.94000244140625,183.7100067138672,184.10000610351562,184.66000366210938,98525800.0,159.56082153320312
2014-01-16,184.66000366210938,183.8300018310547,184.27999877929688,184.4199981689453,72290600.0,159.35342407226562
2014-01-17,184.4499969482422,183.32000732421875,184.10000610351562,183.63999938964844,107848700.0,158.679443359375
2014-01-21,184.77000427246094,183.0500030517578,184.6999969482422,184.17999267578125,88621200.0,159.1460418701172
2014-01-22,184.57000732421875,183.91000366210938,184.49000549316406,184.3000030517578,61270900.0,159.2497100830078
2014-01-23,183.39999389648438,181.82000732421875,183.3699951171875,182.7899932861328,132496900.0,157.94493103027344
